Igare rihagaze ku idirishya ryububiko bwitwa Imikino ya Siporo aho imbere abantu bamwe bicara iruhande rwa mudasobwa naho umugore ukuze ahagarara inyuma	A bicycle stands on the windowsill of a sports stadium where some people sit next to a computer and an adult woman stands behind
Igare rihagaze imbere yububiko bufite icyapa kinini cya orange	The bicycle stands in front of a store with a large orange sign
Igare rihagaze imbere yubucuruzi	The bicycle stands in front of the business
Igare rihagaze hanze yububiko	The bicycle stands outside the store
Abantu bicaye mu iduka	People sitting in the store
Abagabo babiri bategura ifunguro iruhande rw'icupa rya byeri	Two men prepare a meal next to a beer bottle
Umugabo werekana ibiryo mumasahani ya casserole	A man showing food in casserole plates
Umugabo arimo gusuzuma igikona mu isahani	A man examines a raven in a bowl
Gutegura ifunguro ryamafi kumuryango	Prepare a fish meal for the family
Umugabo wambaye amadarubindi arimo guteka	A man wearing glasses is cooking
Umwana wimyambarire yigihe areba ameza afite igikombe	A child dressed as he looks at a table with a cup
Umwana yicaye kumeza afite ibikoresho byubuhanzi na pome	A child sitting at a table with art supplies and apples
Umwana wambaye imyenda yo hagati yerekana ikintu kumeza	The child in the middle clothes shows something on the table
Umuhungu ufite ingofero yubururu yerekeza ku gikombe cyuzuye cork	A boy with a blue hat heads towards a cup full of cork
Umuhungu muto kuruhande rwa pome kumurikagurisha rwagati	The little boy next to the apple shop in the middle
Umugore wambaye ishati yubururu kandi afashe umwana areba hasi umukobwa muto wambaye ishati yicyatsi kibisi ninkweto zijimye	A woman wearing a blue shirt and holding a baby looks down on a young girl wearing a green shirt and dark shoes
Umubyeyi ufite umwana we ku maboko	A mother with her child in her arms
Umubyeyi ufashe hano umwana kumuhanda hamwe numukobwa we muto kumuruhande	A mother holding a child here on the street with her young daughter on the side
Umugore afashe umwana mugihe undi mwana ahagaze iruhande rwe	A woman holds a baby while another child stands next to her
Umubyeyi afashe umwana umwe akareba uko undi yitegereza	A mother takes one child and looks at the other
Itsinda ryabahungu bo muri Afrika bafite imyaka itandukanye baragira amatungo yabo	A group of African boys of different ages have their own animals
Abagabo bane bafite uruhu rwijimye badafite amashati bakorera mu murima ufite igare n'inka nyinshi	Four dark-skinned men without coats working in a field with bicycles and cows
Papa n'abahungu be bari hanze nkumuryango ukora imirimo yumuryango n'amatungo yabo	Dad and his sons were out as a family working in the family and their livestock
Umugabo nabahungu batatu bakora mumirima hamwe nibimasa byabo ninka	A man and three boys working in the fields with their cows and cows
Abahungu bane mumurima ufite inka nyinshi nigare	Four boys in a field with many cows and bicycles
Nzi neza ko indorerwamo z'amaso zamufashije kumenya neza ko inyama zasye zokeje zitetse neza mugihe yishimiraga kuzengurutswa n'ubutayu.	I知 sure the eyeglasses helped him make sure the roasted meat was cooked well while he was enjoying the desert.
Umugabo wambaye ingofero ya baseball hamwe nikirahure arimo gukora barbecue ahitwa picnic	A man wearing a baseball cap and a glass is having a barbecue at a picnic
Umugabo barbecues inyama hanze hamwe nishyamba inyuma	The man barbecues meat outside and the forest behind
Umugabo akunda umwete kuri barbecue ye	A man who loves hard work on his barbecue
Umugabo ufite ingofero arimo guteka barbecue	A man with a helmet is cooking a barbecue
Abagore babiri bakuze numwana bose bambaye imyenda yera ifite ibishushanyo mbonera bicaye ku ntebe imbere ya treline	Two adult women and a child are all dressed in white with emblems sitting on a chair in front of the trolley
Abagore batatu	Three women
Abagore batatu b'imyaka itandukanye bambaye imyenda yera bicaye mu mukungugu wuzuye imbere y'ibiti	Three women of different ages dressed in white sat in the dust in front of the trees
Abagore babiri numukobwa bambaye gufata ifoto hanze nziza	Two women and a girl are dressed to take a picture outside
Abagore babiri bakuze numukobwa bicaye hamwe namashyamba inyuma	Two grown women and a girl sitting in the woods in the back
Abagabo batatu bato b'abagabo bagenda mu mujyi batwara inyubako z'amatafari kuruhande rwabo	Three young men walk into the city carrying brick buildings next to them
abasore bafite umusatsi wumusore numusore utukura wicaye muri bisi	guys with blonde hair and a red guy sitting on a bus
Abagabo batatu barimo kugenda muri bisi	  Three men are traveling by bus
Abasore batatu bafata imodoka	Three young men take a car
Abagenzi batwara gari ya moshi banyuze mumujyi	Passengers take the train through the city
Umugore wabasirikare babiri bahagaze kumuhanda bambaye imyenda yubururu n'ingofero zera	A woman of two soldiers stood in the street in a blue dress and white helmet
Abagore babiri bambaye imyenda imwe bahagaze kumuhanda nkumugore wambaye inkweto za cowboy yera agenda	Two women in the same dress stand on the street like a woman in white cowboy shoes walking
Abagore babiri bahagaze hafi yabo bambaye imyenda yijimye n'ingofero zera	Two women standing near them in dark clothes and white hats
Abapolisi babiri b'abagore bashinzwe umutekano bareba umuhanda wamabuye	Two female security guards look at a gravel road
Abadamu babiri b'abapolisi bareba mu muhanda hamwe	Two police officers look at the road together
Abana babiri bahagaze hejuru yumusozi wumwanda imbere yisanduku yikarito	Two children stand on a dirt hill in front of a cardboard box
Abana babiri b'umuhondo bakinira ahantu hubatswe	  Two yellow children play in a built-up area
Abana babiri bahagaze kumusozi wumwanda hafi ya buldozer	Two children stand on a dirt hill near a bulldozer
Ntekereza ko imirimo yo kubaka ikomeje hano	I think construction work is still going on here
Abana babiri bakinira ahazubakwa	Two children play on the site
Ba mukerarugendo batanu banyura mu cyuma	Five tourists pass by the iron
Itsinda ryabantu bagenda muri scrubland	A group of people traveling to scrubland
Ba mukerarugendo batanu barimo kunyura ahantu hanini hafunguye berekeza umusozi	The five tourists are walking through a large open area towards the mountain
Itsinda ryabantu bagenda berekeza kumusozi	A group of people marching towards the mountain
Itsinda ryabantu banyura mu butayu	A group of people walk through the desert
Itsinda ryabahungu birabura bafata inyamanswa zitandukanye	A group of black boys catch a variety of animals
Abana umunani b'Abanyamerika b'Abanyamerika bafite imipira imeze nk'imbwa	Eight Native American children have dog-like balls
Bafasha abana bato kugira ibihe byiza	They help young children to have a good time
Abana b'Abanyafrika bafashe inyamanswa	African children catch animals
Itsinda ryabana bafashe inyamanswa	A group of children caught animals
Umugore wambaye ikoti ryijimye na jans apfukamye kumuhanda wamatafari mugihe arimo gufata ifoto yundi mugore wifotoje	A woman in a dark coat and jeans kneels on a brick road while taking another photo of a woman
Umugore arunama afata ifoto yundi mugore ufashe ukuboko kumutwe	The woman bows down and takes a picture of another woman holding her hand in her head
Umukobwa wambaye ikoti ryicyatsi arapfukama afata ifoto yundi mukobwa uhagaze	A girl in a green coat kneels down and takes a picture of another girl standing
Umukobwa wifotoje kumuhanda wamabuye afunguye ifoto yafashwe ninshuti	A girl posing on a cobblestone street opens a photo taken by a friend
Umugore arapfukama gufata ifoto yundi mugore muri plaza ifunguye	A woman kneels down to take a photo of another woman in an open plaza
Umugabo wambaye ibirahuri nishati yumweru acuranga gitari yamashanyarazi	A man wearing glasses and a white shirt plays an electric guitar
Umugabo wambaye t-shirt ya polo yera afite ibirahure acuranga gitari itukura	  A man wearing a white polo t-shirt has glasses playing a red guitar
Umugabo ufite ibirahure nishati yera acuranga gitari itukura	A man with glasses and a white shirt plays a red guitar
Umugabo wambaye ishati yera yera acuranga gitari itukura	A man in a white white shirt plays a red guitar
Umugabo ufite ibirahuri acuranga gitari	A man with glasses plays the guitar
Umugabo wambaye imyenda yo koga yirabura ari hagati yo kwibira ku kibaho cyo kwibira muri pisine	A man in a black swimsuit is in the middle of a swim in a swimboard.
Umugabo udafite ishati yibira muruzitiro	A man without a shirt steals from the fence
Umugabo arimo kwibira ku kibaho cyo kwibira muri pisine y'amazi y'icyatsi	A man is drowning on a plank in a pool of green water
Umuntu arimo kwibira ku kibaho cyo kwibira muri pisine yubatswe	A man is drowning on a plank in a built-in swimming pool
Umugabo arimo kwibira muri pisine avuye ku kibaho	A man is drowning in a pool from a plank
Abanyamuryango barindwi ba korari baririmba indirimbo mugihe abayoboke b'itorero bareba	Seven choir members sing while members of the church watch
Korali iririmbira itsinda ry'abasenga ku rusengero	The choir sings to a group of worshipers at the temple
Korali ntoya yitorero iririmbira itorero	  A small church choir sings to the church
Korali iririmbira itorero mu itorero	The choir sings to the church in the church
Korali mu rusengero iririmbira imbaga	The choir in the temple sings to the crowd
Umugabo yicaye ku ntebe yimbaho ??imbere yindabyo zumutuku asoma impapuro	A man sitting on a wooden chair in front of a red flower reads a paper
Umugabo yicaye ku ntebe imbere y段biti byijimye	A man sitting on a chair in front of a dark tree
Umugabo asoma ikinyamakuru yicaye ku ntebe yimbaho	A man reads a newspaper sitting on a wooden chair
Umugabo usoma ikinyamakuru ku ntebe yo hanze yimbaho	A man reading a magazine on an outdoor wooden board
Umuntu usoma ikinyamakuru ku ntebe	Someone reading a magazine on a chair
Umugabo numugore bambaye ingofero yamagare	A man and a woman wearing bicycle helmets
Umugabo wambaye ingofero yamagare areba umugore wambaye ingofero yamagare	A man in a bicycle helmet looks at a woman in a bicycle helmet
abashakanye bambaye ingofero yumukara wike bicaye ku ntebe hamwe	Couples wearing black helmets sitting on chairs together
Abashakanye badahuje ubwoko bararebana bambaye ingofero yamagare	Homosexual couples look at each other in wheelchairs
Abantu babiri bafite ingofero yamagare baganira ku ntebe	  Two people in a wheelchair talking on a chair
Umuntu wambaye ikoti rya orange ahagaze kurwego hafi yikintu kinini	A man wearing an orange jacket is standing on a level near a large object
Umuntu wambaye ikoti rya orange yahagaze ku ntera agenzura ikintu kinini	A man in an orange jacket stood on the stage controlling a large object
Umugabo wambaye ikoti ryumutekano utukura ukora kubintu byabitswe kurwego	A man wearing a red safety jacket is working on items stored at the level
Umugabo wambaye ikoti rya orange ahagaze kurwego	  A man in an orange jacket stands on the stage
Umugabo ari ku ntera hafi ya tanki nini	A man is on the ground near a large tank
Umukobwa w'inka wambaye ubusa azamuka hejuru y'uruzitiro rw'insinga kugira ngo ahunge abantu bombi babangamira kuri etage	A naked cowgirl climbs over a wire fence to escape both men threatening the floor
Umugore wambaye inka yinka yurira hejuru y'uruzitiro rwumugozi hamwe nababareba bava mubaraza inyuma ye	A woman wearing a cow cow climbs over a rope fence with spectators from behind her
Umukobwa wambaye inkweto gusa yurira hejuru y'uruzitiro rwa barbwire	A girl wearing only shoes climbs over the barbwire fence
umugore ukurura azamuka hejuru y'uruzitiro	the dragging woman climbs over the fence
Umugore uzamuka uruzitiro	The woman climbs the fence
Itsinda ryabantu badasanzwe bazenguruka mumujyi uherutse guhingwa	A group of unusual people roam the newly planted city
Abantu bagenda kumuhanda wuzuye urubura ibyapa byinshi bibakikije	People walk the snow-covered streets with many signs around them
Abaturage bishimira umunsi wurubura bibutsa icyi inyuma	  Residents enjoy a snowy day reminiscent of a backyard
Irahuze	It fits
Umujyi urimo urubura hamwe niyamamaza ryumugabo utagira ishati	The city is covered with snow and a shirtless man advertises
Umukobwa ukiri muto wumuzungu wambaye ibishyimbo byirabura na maroon snowsuit aryamye hasi yurubura akora marayika wurubura	A young white girl wearing black beans and a maroon snowsuit is lying on the floor in a white dress making a black angel
Umukobwa muto wambaye ikoti ryijimye n'ipantaro y'urubura	Little girl wearing a dark coat and snow pants
Umukobwa ukiri muto wambaye ibara ryijimye kandi yijimye akora marayika wurubura mu rubura	A young girl dressed in dark and dark makes an angel of snow in the snow
Umukobwa wambaye isimbuka akora marayika wurubura	The girl in the jump makes a black angel
Umwana umwenyura akora umumarayika wurubura	A smiling child makes a black angel
Umugabo wambaye ikoti ryijimye areba mu ndorerwamo arimo asiga amavuta yo kogosha ku matama no ku matama	A man wearing a dark coat looks in the mirror and is applying oil to his cheeks and cheeks.
Umugabo ashyira amavuta yo kogosha ubwanwa mugihe arimo kureba mu ndorerwamo undi mugabo ahagaze inyuma	A man shaves his beard while looking in the mirror while another man stands behind
